# Mapping generated from sheet data-prestations, input data.csv output 4_prestations_1.csv
"category";"service";"label";"search_filter";"price";"billing";"filter_presentation";"calculating";"job"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A5";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A5 2016";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A5 2017";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A8";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy ACE";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy ACE 2";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy ACE 3";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy ACE 4";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy ACE 4 Lite";"";0;"unitaire";"Samsung série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Core 4G";"";0;"unitaire";"Samsung autres séries";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Core Prime";"";0;"unitaire";"Samsung autres séries";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Prime 4G";"";0;"unitaire";"Samsung autres séries";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Express 2";"";0;"unitaire";"Samsung autres séries";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Grand";"";0;"unitaire";"Samsung Grand";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Grand 2";"";0;"unitaire";"Samsung Grand";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Grand Plus";"";0;"unitaire";"Samsung Grand";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Grand Prime";"";0;"unitaire";"Samsung Grand";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Grand Prime VE";"";0;"unitaire";"Samsung Grand";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J3 2016";"";0;"unitaire";"Samsung série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J3 2017";"";0;"unitaire";"Samsung série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J5";"";0;"unitaire";"Samsung série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J5 2017";"";0;"unitaire";"Samsung série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J7 2016";"";0;"unitaire";"Samsung série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J7 2017";"";0;"unitaire";"Samsung série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Mega";"";0;"unitaire";"Samsung autres séries";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 1";"";0;"unitaire";"Samsung série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 2";"";0;"unitaire";"Samsung série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 3";"";0;"unitaire";"Samsung série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 3 Lite";"";0;"unitaire";"Samsung série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 4";"";0;"unitaire";"Samsung série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S2";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S3";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S3 mini";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S4";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S4 Active";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S4 mini";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S5";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S5 mini";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S5 Neo";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S6";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S6 Edge";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S6 Edge Plus";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S7";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S7 Edge";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S8";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S8 Plus";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S9";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S9 Plus";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S Duos";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Trend";"";0;"unitaire";"Samsung Série Trend";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Trend Lite";"";0;"unitaire";"Samsung Série Trend";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A6";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A7 2018";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Alpha";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J1 2016";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J6 Plus";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 5";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Xcover 3";"";0;"unitaire";"Samsung Série X";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Xcover 4";"";0;"unitaire";"Samsung Série X";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J2 Pro 2018";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J5 2016";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S10";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S10 E";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy S10 Plus";"";0;"unitaire";"Samsung Série S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A7 2017";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 8";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Trend 2 Lite";"";0;"unitaire";"Samsung Série Trend";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy Note 9";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A50";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A40";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A6 Plus";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J4 Plus";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J6";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J6 Plus";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A9";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A70";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy J1 2015";"";0;"unitaire";"Samsung Série J";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A20";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Samsung";"Remplacement Batterie Galaxy A10";"";0;"unitaire";"Samsung Série A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad Air 2";"";0;"unitaire";"iPad Air";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad Air";"";0;"unitaire";"iPad Air";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad 4";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad 3";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad 2";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad 1";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad mini 4";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad mini 3";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad mini 2";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad mini";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad 2018 (9,7)";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad Pro (10,5)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad Pro (12,9)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad 2017";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad Pro 2";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad Pro (9,7)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement écran LCD iPad Pro (11)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad Air 2";"";0;"unitaire";"iPad Air";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad Air";"";0;"unitaire";"iPad Air";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad 4";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad 3";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad 2";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad 1";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad mini 4";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad mini 3";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad mini 2";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad mini";"";0;"unitaire";"iPad mini";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad 2018 (9,7)";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad Pro (10,5)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad Pro (12,9)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad 2017";"";0;"unitaire";"iPad";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad Pro 2";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad Pro (9,7)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Apple";"Remplacement batterie iPad Pro (11)";"";0;"unitaire";"iPad Pro";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy Note N8000";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy Note N8020";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy Note P600";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB";"";0;"unitaire";"Samsung Série TAB";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 2";"";0;"unitaire";"Samsung Série TAB 2";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 3";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 3 (10.1)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 3 (7.0) (T210/211)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 3 (7.0) (T211/210)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 3 (T110)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 4";"";0;"unitaire";"Samsung Série TAB 4";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB A T550";"";0;"unitaire";"Samsung Série TAB A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB E T560";"";0;"unitaire";"Samsung Série TAB E";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 5 (10.5) (T800)";"";0;"unitaire";"Samsung Série TAB 5";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 4 (T230)";"";0;"unitaire";"Samsung Série TAB 4";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB A (580)";"";0;"unitaire";"Samsung Série TAB A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB PRO (525)";"";0;"unitaire";"Samsung Série TAB PRO";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB PRO (T520)";"";0;"unitaire";"Samsung Série TAB PRO";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB (P600)";"";0;"unitaire";"Samsung Série TAB";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB 3 (T113)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB S (T700)";"";0;"unitaire";"Samsung Série TAB S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB S2";"";0;"unitaire";"Samsung Série TAB S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB A (T280)";"";0;"unitaire";"Samsung Série TAB A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement écran LCD Galaxy TAB S2 (T719)";"";0;"unitaire";"Samsung Série TAB S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy Note N8000";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy Note N8020";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy Note P600";"";0;"unitaire";"Samsung Série Note";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB";"";0;"unitaire";"Samsung Série TAB";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 2";"";0;"unitaire";"Samsung Série TAB 2";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 3";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 3 (10.1)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 3 (7.0) (T210/211)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 3 (7.0) (T211/210)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 3 (T110)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 4";"";0;"unitaire";"Samsung Série TAB 4";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB A T550";"";0;"unitaire";"Samsung Série TAB A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB E T560";"";0;"unitaire";"Samsung Série TAB E";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 5 (10.5) (T800)";"";0;"unitaire";"Samsung Série TAB 5";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 4 (T230)";"";0;"unitaire";"Samsung Série TAB 4";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB A (580)";"";0;"unitaire";"Samsung Série TAB A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB PRO (525)";"";0;"unitaire";"Samsung Série TAB PRO";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB PRO (T520)";"";0;"unitaire";"Samsung Série TAB PRO";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB (P600)";"";0;"unitaire";"Samsung Série TAB";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB 3 (T113)";"";0;"unitaire";"Samsung Série TAB 3";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB S (T700)";"";0;"unitaire";"Samsung Série TAB S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB S2";"";0;"unitaire";"Samsung Série TAB S";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB A (T280)";"";0;"unitaire";"Samsung Série TAB A";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation tablette Samsung";"Remplacement batterie Galaxy TAB S2 (T719)";"";0;"unitaire";"Samsung Série TAB S";"Nombre";"Réparateur"
"Maison & travaux";"Revêtements & sols";"Pose de carrelage";"";0;"par m2";"Pose";"Surface";"Carreleur"
"Maison & travaux";"Revêtements & sols";"Pose de plinthes";"";0;"par m2";"Pose";"Surface";"Carreleur"
"Maison & travaux";"Revêtements & sols";"Pose de faience / crédence";"";0;"par m2";"Pose";"Surface";"Carreleur"
"Maison & travaux";"Revêtements & sols";"Pose mosaïque";"";0;"par m2";"Pose ";"Surface";"Carreleur"
"Maison & travaux";"Revêtements & sols";"Dépose de carrelage";"";0;"par m2";"Dépose";"Surface";"Carreleur"
"Maison & travaux";"Revêtements & sols";"Dépose de faience / crédence";"";0;"par m2";"Dépose";"Surface";"Mosaïste"
"Maison & travaux";"Revêtements & sols";"Dépose de plinthes";"";0;"par m2";"Dépose";"Surface";"Mosaïste"
"Maison & travaux";"Revêtements & sols";"Dépose de mosaique";"";0;"par m2";"Dépose";"Surface";"Mosaïste"
"Maison & travaux";"Revêtements & sols";"Pose de parquet";"";0;"par m2";"Pose";"Surface";"Parqueteur"
"Maison & travaux";"Revêtements & sols";"Nettoyage de parquet";"";0;"par m3";"Entretien";"Volume";"Parqueteur"
"Maison & travaux";"Revêtements & sols";"Poncage de parquet";"";0;"par m3";"Entretien";"Volume";"Parqueteur"
"Maison & travaux";"Revêtements & sols";"Réparation de parquet";"";0;"par m3";"Entretien";"Volume";"Parqueteur"
"Maison & travaux";"Revêtements & sols";"Vitrification parquet";"";0;"par m3";"Entretien";"Volume";"Parqueteur"
"Maison & travaux";"Revêtements & sols";"Dépose parquet";"";0;"par m2";"Dépose";"Surface";"Parqueteur"
"Maison & travaux";"Revêtements & sols";"Pose de moquette";"";0;"par m2";"Pose";"Surface";"Poseur"
"Maison & travaux";"Revêtements & sols";"Pose de linoléum";"";0;"par m2";"Pose";"Surface";"Poseur"
"Maison & travaux";"Revêtements & sols";"Pose de jonc de mer";"";0;"par m2";"Pose";"Surface";"Poseur"
"Maison & travaux";"Revêtements & sols";"Pose de papier peint";"";0;"par m2";"Pose";"Surface";"Poseur"
